"id","submitdate","lastpage","startlanguage","seed","startdate","datestamp","ipaddr","code","kind","sex","age","education","live_SQ001","live_SQ002","live_SQ003","live_SQ004","live_SQ005","live_SQ006","live_SQ007","live_SQ008","live_SQ009","live_SQ010","live_other","kids","nkids","econsit","needs_housing","needs_basic","needs_entertainment","needs_cultural","needs_education","importance_proffesional","importance_scientific","importance_workstab","importance_helping","importance_wealth","importance_socprestige","importance_identifiability","frequency_excursion","frequency_cinema","frequency_theater","frequency_tavern","frequency_friends","frequency_culturalevent","frequency_museum","frequency_library","Q1","Q2","Q3","Q4","Q5","Q6","c01","c02","c03","c04","c05","c06","c07","c08","c09","c10","c11","G3Q00001","experience","time","EI_EM01","EI_EM02","EI_EE03","EI_SC04","EI_WB05","EI_SO06","EI_SC07","EI_EM08","EI_WB09","EI_SO10","EI_SO11","EI_WB12","EI_EM13","EI_EE14","EI_SC15","EI_EM16","EI_EM17","EI_EE18","EI_SC19","EI_WB20","EI_SO21","EI_SC22","EI_EM23","EI_WB24","EI_SO25","EI_SO26","EI_WB27","EI_EM28","EI_EE29","EI_SC30","Burnout_EE1","Burnout_EE2","Burnout_EE3","Burnout_PA4","Burnout_CY5","Burnout_EE6","Burnout_PA7","Burnout_EE8","Burnout_PA9","Burnout_CY10","Burnout_CY11","Burnout_PA12","Burnout_EE13","Burnout_EE14","Burnout_CY15","Burnout_EE16","Burnout_PA17","Burnout_PA18","Burnout_PA19","Burnout_EE20","Burnout_PA21","Burnout_CY22","Satisfaction_intrinsic01","Satisfaction_intrinsic02","Satisfaction_intrinsic03","Satisfaction_intrinsic04","Satisfaction_extrinsic05","Satisfaction_extrinsic06","Satisfaction_intrinsic07","Satisfaction_intrinsic08","Satisfaction_intrinsic09","Satisfaction_intrinsic10","Satisfaction_intrinsic11","Satisfaction_extrinsic12","Satisfaction_extrinsic13","Satisfaction_extrinsic14","Satisfaction_intrinsic15","Satisfaction_intrinsic16","Satisfaction_general17","Satisfaction_general18","Satisfaction_extrinsic19","Satisfaction_intrinsic20","engagement_VI1","engagement_DE1","engagement_AB1","engagement_VI2","engagement_DE2","engagement_AB2","engagement_DE3","engagement_VI3","engagement_AB3","engagement_DE4","engagement_AB4","engagement_VI4","engagement_DE5","engagement_AB5","engagement_VI5","engagement_AB6","engagement_VI6","X157","soclass","burnout.EE.sc","burnout.PA.sc","burnout.CY.sc","burnout.sc","burnout.EE.sc.irt","burnout.PA.sc.irt","burnout.CY.sc.irt","burnout.score","burnout.F1.score","burnout.F2.score","burnout.F3.score","burnout.F4.score","EI.sc","EI.wellbeing.sc","EI.selfcontrol.sc","EI.emotionality.sc","EI.sociability.sc","EI.wellbeing.sc.irt","EI.selfcontrol.sc.irt","EI.emotionality.sc.irt","EI.sociability.sc.irt","ei.score","ei.F1.score","ei.F2.score","ei.F3.score","ei.F4.score","ei.F5.score","satisfaction.sc","satisfaction.intrinsic.sc","satisfaction.extrinsic.sc","satisfaction.general.sc","satisfaction.intrinsic.sc.irt","satisfaction.extrinsic.sc.irt","satisfaction.general.sc.irt","satisfaction.score","satisfaction.F1.score","satisfaction.F2.score","satisfaction.F3.score","engagement.sc","engagement.vigor.sc","engagement.dedication.sc","engagement.absorption.sc","engagement.score","engagement.F1.score","engagement.F2.score","engagement.F3.score","engagement.vigor.sc.irt","engagement.dedication.sc.irt","engagement.absorption.sc.irt"
718,2019-12-04 08:29:38,4,"el","1566610719",2019-12-04 08:16:44,2019-12-04 08:29:38,"81.186.21.162",732,"A2","M","40-44","A8",NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,"Y","A2",3,3,5,3,2,4,3,4,5,3,4,3,3,3,2,2,3,2,3,1,2,"A1","A4","A1","A3","N","A5","Κατώτερη μισθωτή βαθμίδα","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A16","A4","A2","SQ002","SQ003","SQ002","SQ004","SQ002","SQ004","SQ003","SQ004","SQ004","SQ005","SQ003","SQ006","SQ003","SQ003","SQ006","SQ005","SQ005","SQ004","SQ006","SQ005","SQ005","SQ005","SQ004","SQ004","SQ005","SQ005","SQ004","SQ006","SQ006","SQ004","SQ003","SQ003","SQ002","SQ002","SQ004","SQ001","SQ003","SQ002","SQ002","SQ002","SQ003","SQ002","SQ002","SQ002","SQ004","SQ003","SQ002","SQ002","SQ002","SQ002","SQ004","SQ003","A4","A2","A3","A2","A4","A4","A3","A2","A2","A3","A2","A3","A3","A3","A2","A2","A2","A2","A3","A2","A4","A5","A3","A4","A5","A3","A4","A5","A4","A4","A6","A4","A4","A4","A4","A5","A3",NA,"01.Κατώτερη μισθωτή βαθμίδα",1.22222222222222,1.375,2.2,2.68181818181818,0.297776623477807,0.870169935911762,0.295824743104888,0.0620301628392702,0.129830064089025,0.194590371578874,0.305250512962929,0.295824743104987,4.03333333333333,4.16666666666667,4.66666666666667,3.75,3.5,0.17728051605723,0.528402841395403,0.158139235628823,0.214559222430831,0.241385291475018,0.183124661002524,0.522391420291772,0.299366358023153,0.129090683420221,0.524811953455384,87,4.58333333333333,3.66666666666667,5,0.377135425356607,0.169651053938501,0.516805397920744,0.309348614974614,0.350106655537067,0.224291238471714,0.108145797186197,54,3,3.4,3.16666666666667,0.251059750299244,0.252455837436999,0.0640790704546372,0.614115086012,0.167282411088165,0.252685859362743,0.363635407152333
722,2019-12-04 09:29:46,4,"el","273315691",2019-12-04 09:16:39,2019-12-04 09:29:46,"77.92.114.126",1065937,"A2","M","40-44","A8","Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,"Y","A3",5,5,5,4,3,4,5,4,5,4,4,5,4,3,2,2,4,3,2,2,3,"A1","A1","A7","A3","Y","A5","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","Καπιταλιστική τάξη","A3","A4","A3","SQ002","SQ002","SQ006","SQ003","SQ002","SQ006","SQ003","SQ002","SQ006","SQ002","SQ006","SQ002","SQ002","SQ003","SQ005","SQ003","SQ006","SQ002","SQ006","SQ006","SQ006","SQ004","SQ006","SQ006","SQ002","SQ002","SQ006","SQ002","SQ006","SQ006","SQ004","SQ003","SQ001","SQ005","SQ003","SQ004","SQ005","SQ003","SQ005","SQ001","SQ003","SQ005","SQ002","SQ005","SQ002","SQ001","SQ005","SQ005","SQ005","SQ001","SQ004","SQ001","A2","A2","A1","A2","A1","A2","A1","A1","A2","A1","A1","A2","A2","A3","A2","A2","A2","A2","A2","A2","A6","A6","A7","A6","A6","A6","A6","A6","A5","A7","A6","A7","A6","A6","A7","A7","A6",NA,"11.Καπιταλιστική τάξη",1.66666666666667,3.875,1,1.68181818181818,0.378863722753559,0.290124684074747,0.154511406841619,0.229343448176744,0.709875315926444,0.371848604711069,0.318761775708022,0.154511406841615,5.63333333333333,6,5.16666666666667,5.375,6,0.673456383472316,0.605840262270176,0.506754540746668,0.775543443393051,0.576073559462172,0.654616825586298,0.563788413587746,0.689143264784879,0.628273331599905,0.758571869662236,105,5.41666666666667,5,5,0.679923648481289,0.706745749879706,0.516805397920744,0.65653228867379,0.65386576639221,0.78018819211889,0.64776283138568,89,5.33333333333333,5.2,5.16666666666667,0.899557255459115,0.912353457130074,0.755071357584936,0.916337973305144,0.913423865723566,0.891383419494936,0.850613565072492
723,2019-12-04 09:50:29,4,"el","1342770202",2019-12-04 09:36:31,2019-12-04 09:50:29,"195.46.1.84",1065937,"A2","F","35-39","A8","Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,"Y","A2",3,5,5,3,3,3,4,4,5,3,3,4,4,3,2,2,3,4,3,2,2,"A1","A4","A7","A3","N","A5","{question_not_shown}","{question_not_shown}","{question_not_shown}","Εργατική Τάξη","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A1","A3","A3","SQ005","SQ003","SQ005","SQ004","SQ002","SQ005","SQ005","SQ004","SQ004","SQ004","SQ005","SQ001","SQ005","SQ003","SQ005","SQ003","SQ005","SQ006","SQ005","SQ006","SQ005","SQ003","SQ003","SQ006","SQ005","SQ003","SQ005","SQ002","SQ006","SQ004","SQ007","SQ007","SQ001","SQ005","SQ007","SQ002","SQ005","SQ001","SQ005","SQ007","SQ007","SQ005","SQ007","SQ003","SQ007","SQ001","SQ005","SQ006","SQ004","SQ007","SQ005","SQ007","A2","A2","A2","A2","A2","A2","A2","A2","A2","A2","A2","A2","A2","A2","A2","A2","A2","A2","A2","A2","A6","A6","A6","A6","A6","A5","A6","A6","A5","A6","A4","A6","A6","A6","A6","A5","A6",NA,"04.Εργατική Τάξη",3,4,6,3.31818181818182,0.576078324120534,0.26522263807,0.832253642643466,0.827428234830676,0.734777361931165,0.333642734906085,0.896995291640613,0.832253642643474,4.7,5.66666666666667,4.33333333333333,4.5,4.5,0.607938265578216,0.410382008342389,0.35393704840733,0.466317561652606,0.409582655274145,0.500802829173449,0.498408089021436,0.504570937036718,0.341607978844126,0.524811953455384,100,5,5,5,0.524951507937144,0.695119623511858,0.516805397920744,0.556873377323624,0.539137218953181,0.707182440768347,0.451282807812599,80,5,5,4.16666666666667,0.817052733908731,0.889606987616375,0.593326693192028,0.535959592012706,0.859558499080462,0.845275740666019,0.63498294307008
724,2019-12-04 10:10:31,4,"el","684027323",2019-12-04 09:48:58,2019-12-04 10:10:31,"79.107.63.140",1066001,"A2","M","20-24","A6",NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,"N","{question_not_shown}",3,2,5,4,1,3,4,3,4,5,2,5,5,3,3,2,3,5,2,2,2,"A1","A4","A7","A3","N","A2","{question_not_shown}","{question_not_shown}","Νόθα εργατική τάξη","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A19","A1","A2","SQ006","SQ002","SQ005","SQ004","SQ001","SQ005","SQ003","SQ004","SQ005","SQ005","SQ005","SQ006","SQ004","SQ003","SQ002","SQ003","SQ005","SQ004","SQ006","SQ006","SQ004","SQ004","SQ004","SQ006","SQ005","SQ002","SQ005","SQ004","SQ003","SQ006","SQ001","SQ007","SQ001","SQ003","SQ003","SQ003","SQ004","SQ002","SQ005","SQ003","SQ002","SQ005","SQ007","SQ002","SQ001","SQ007","SQ005","SQ005","SQ004","SQ001","SQ004","SQ003","A4","A3","A2","A3","A3","A3","A1","A4","A3","A4","A3","A2","A5","A3","A2","A2","A3","A2","A3","A2","A6","A7","A6","A6","A6","A6","A7","A7","A7","A7","A6","A7","A7","A7","A6","A5","A6",NA,"03.Νόθα εργατική τάξη",2.44444444444444,3.375,1.4,2.27272727272727,0.458687506787324,0.425638226024182,0.184804273644232,0.244553383357423,0.574361773977473,0.379706202722155,0.369194115426614,0.184804273644224,4.63333333333333,5.16666666666667,4.5,4.75,4.33333333333333,0.469380770949432,0.441977737566895,0.350777685320237,0.425933703251224,0.367211546300776,0.358674666075637,0.559093057250804,0.470106415804927,0.294780461956251,0.647966849064917,83,4.25,3.83333333333333,4.5,0.249466838921877,0.252126056395743,0.328740914568167,0.23127344462004,0.281032940157886,0.281159984486973,0.0130818944622595,92,5.33333333333333,5.8,5.16666666666667,0.934690475383755,0.975407566315932,0.648640657246647,0.827459783750727,0.914191745580481,0.962008624345683,0.864879502727824
725,2019-12-04 10:30:27,4,"el","451895996",2019-12-04 10:05:55,2019-12-04 10:30:27,"195.46.1.84",1065937,"A2","F","45-49","A5","Y",NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,"Y","A2",4,4,4,4,4,4,4,4,5,5,3,3,2,3,3,3,3,3,3,2,2,"A1","A4","A7","A3","N","A5","{question_not_shown}","{question_not_shown}","{question_not_shown}","Εργατική Τάξη","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A3","A5","A3","SQ003","SQ003","SQ006","SQ005","SQ006","SQ006","SQ003","SQ004","SQ006","SQ006","SQ006","SQ001","SQ004","SQ003","SQ007","SQ006","SQ006","SQ006","SQ005","SQ007","SQ005","SQ004","SQ004","SQ007","SQ005","SQ003","SQ006","SQ005","SQ007","SQ005","SQ002","SQ003","SQ001","SQ005","SQ002","SQ006","SQ005","SQ003","SQ004","SQ001","SQ001","SQ004","SQ001","SQ004","SQ001","SQ002","SQ004","SQ003","SQ006","SQ001","SQ005","SQ001","A1","A2","A1","A3","A3","A3","A2","A1","A2","A2","A2","A3","A3","A2","A1","A2","A2","A2","A3","A2","A6","A6","A7","A6","A6","A6","A6","A6","A6","A7","A6","A6","A7","A6","A7","A6","A7",NA,"04.Εργατική Τάξη",1.55555555555556,3.5,0.2,1.59090909090909,0.346827929061995,0.390154733882526,0.085430243358269,0.146248584906678,0.609845266118725,0.403189322571954,0.184005669518958,0.0854302433582575,4.73333333333333,5.83333333333333,4.83333333333333,3.875,4.5,0.663227750706565,0.508736363396853,0.15535525414268,0.497084590517304,0.406761921769071,0.573148093752366,0.476882508507987,0.679406397660929,0.119031177356402,0.647966849064537,98,5.25,4.16666666666667,5,0.605397583072047,0.34459968881133,0.516805397920744,0.515266803683799,0.538027024453919,0.379547107641857,0.790209815600636,90,5.33333333333333,5.4,5.16666666666667,0.909426868976332,0.927588958404736,0.762364347564693,0.878858846620075,0.913227697857383,0.916832524081763,0.852086684733062
726,2019-12-04 10:40:32,4,"el","2138952952",2019-12-04 10:07:19,2019-12-04 10:40:32,"213.249.50.218",1998,"A2","F","25-29","A7",NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,"N","{question_not_shown}",4,4,5,4,4,4,3,2,5,3,2,1,1,3,3,1,3,3,2,2,1,"A1","A4","A7","A3","N","A5","{question_not_shown}","{question_not_shown}","{question_not_shown}","Εργατική Τάξη","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A11","A1","A3","SQ003","SQ003","SQ002","SQ004","SQ005","SQ001","SQ004","SQ006","SQ003","SQ006","SQ002","SQ007","SQ004","SQ004","SQ002","SQ005","SQ005","SQ006","SQ004","SQ003","SQ003","SQ002","SQ004","SQ002","SQ006","SQ005","SQ004","SQ004","SQ003","SQ002","SQ006","SQ006","SQ006","SQ005","SQ003","SQ006","SQ004","SQ006","SQ003","SQ005","SQ004","SQ007","SQ004","SQ005","SQ005","SQ005","SQ004","SQ007","SQ001","SQ005","SQ003","SQ004","A2","A2","A2","A4","A2","A2","A3","A2","A4","A3","A3","A5","A4","A4","A3","A2","A3","A1","A3","A5","A1","A2","A1","A1","A1","A2","A1","A1","A1","A2","A3","A3","A1","A2","A2","A1","A3",NA,"04.Εργατική Τάξη",4.44444444444444,3.25,3.2,3.54545454545455,0.822927481441943,0.448090499501986,0.444205451607109,0.697994378209265,0.55190950049998,0.871731451483016,0.706407505338473,0.444205451606804,3.06666666666667,2.66666666666667,3.66666666666667,3.75,2.16666666666667,0.022416423592705,0.245597620097054,0.159154120671867,0.0495666161132226,0.0841765249351966,0.0193542800980634,0.483235324693912,0.0526073531254868,0.0994573186683388,0.524811953455384,81,4.08333333333333,3.66666666666667,5,0.109491960337356,0.174075105005999,0.516805397920744,0.130517075340293,0.0744199257663993,0.272201794600458,0.451282807812599,11,0.833333333333333,0.4,0.666666666666667,0.0029139683109371,0.000418700159331146,0.0099289649794368,0.0406559673563909,0.0030850645450598,0.000477117206263345,0.0241609826955267
727,2019-12-04 11:10:00,4,"el","2006743652",2019-12-04 11:03:46,2019-12-04 11:10:00,"109.178.149.142",1065912,"A2","F","15-19","A6",NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,"N","{question_not_shown}",3,5,4,5,5,5,5,5,4,5,2,4,5,4,1,1,2,4,3,3,4,"A1","A5","A7","A3","N","A1","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A17","A1","A4","SQ006","SQ004","SQ006","SQ005","SQ007","SQ007","SQ006","SQ005","SQ006","SQ005","SQ004","SQ005","SQ005","SQ006","SQ007","SQ007","SQ006","SQ005","SQ006","SQ006","SQ006","SQ006","SQ006","SQ005","SQ006","SQ007","SQ004","SQ006","SQ005","SQ006","SQ005","SQ005","SQ006","SQ002","SQ006","SQ005","SQ005","SQ006","SQ004","SQ005","SQ005","SQ005","SQ005","SQ006","SQ005","SQ006","SQ003","SQ005","SQ006","SQ006","SQ004","SQ006","A5","A2","A5","A2","A2","A3","A2","A4","A2","A2","A2","A5","A4","A2","A1","A2","A5","A3","A2","A1","A6","A6","A6","A6","A7","A6","A6","A6","A6","A6","A6","A6","A7","A6","A6","A7","A6",NA,NA,4.55555555555556,3.25,4.4,3.86363636363636,0.82491092203238,0.469524780410464,0.621987629683642,0.797975036056449,0.53047521959091,0.844806541181339,0.733458532893608,0.621987629683669,4.03333333333333,4.16666666666667,4.33333333333333,3.875,3.83333333333333,0.176873426221239,0.452697509549703,0.0907423320193753,0.339644676524906,0.227410781817849,0.230550459061227,0.163297231932781,0.715591425609574,0.0399335858816016,0.524811953455384,84,4.5,4,3,0.408106038807245,0.264568187022392,0.0293253270829062,0.299688238248278,0.523980430495949,0.0633932688693123,0.00411550163283895,88,5,5.4,5.16666666666667,0.89738891804864,0.931726539397952,0.593326693192028,0.916337973305144,0.859558499080462,0.917780771819683,0.853146993358314
728,2019-12-04 11:52:23,4,"el","1690878602",2019-12-04 11:35:10,2019-12-04 11:52:23,"62.74.9.88",236,"A2","M","20-24","A7",NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,"N","{question_not_shown}",3,4,5,3,3,4,5,2,5,5,2,5,2,2,2,2,2,4,1,2,3,"A1","A1","A7","A3","Y","A5","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","Καπιταλιστική τάξη","A8","A1","A3","SQ002","SQ002","SQ004","SQ004","SQ002","SQ003","SQ002","SQ002","SQ007","SQ006","SQ003","SQ005","SQ001","SQ005","SQ006","SQ005","SQ007","SQ004","SQ004","SQ004","SQ003","SQ005","SQ006","SQ003","SQ006","SQ002","SQ005","SQ002","SQ006","SQ004","SQ006","SQ006","SQ005","SQ003","SQ001","SQ006","SQ007","SQ005","SQ007","SQ006","SQ006","SQ003","SQ003","SQ006","SQ001","SQ005","SQ001","SQ003","SQ004","SQ003","SQ006","SQ001","A1","A1","A2","A1","A2","A1","A2","A2","A3","A2","A2","A2","A4","A1","A2","A2","A2","A3","A3","A3","A3","A3","A4","A3","A5","A3","A4","A3","A2","A6","A5","A4","A5","A6","A7","A2","A6",NA,"11.Καπιταλιστική τάξη",4,3.25,2,3.09090909090909,0.767155637785035,0.457572865355792,0.27005199484398,0.52153310771956,0.542427134645545,0.839858527924165,0.576615004269051,0.270051994843988,4.46666666666667,4.66666666666667,4.5,5.375,3.16666666666667,0.219848733556906,0.431342073742855,0.458043477367958,0.163072193958391,0.314308880990556,0.214493494529941,0.372982860789685,0.272318354830755,0.418163792354591,0.848349025498752,99,5.08333333333333,4.83333333333333,4.5,0.547169025436258,0.654973716663052,0.328740914568168,0.537663269327632,0.536068383551334,0.613529073904519,0.647762831385677,54,3.33333333333333,3.6,2.66666666666667,0.265275500996356,0.266759297829193,0.417602220710291,0.222215366991279,0.189988992687348,0.31500400238239,0.265346560769602
729,2019-12-04 12:31:06,4,"el","384435198",2019-12-04 12:04:53,2019-12-04 12:31:06,"94.67.110.94",1059230,"A2","F","20-24","A5",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,"N","{question_not_shown}",4,4,5,4,3,5,5,4,5,5,4,5,3,4,3,3,4,4,3,2,2,"A1","A4","A7","A3","N","A2","{question_not_shown}","{question_not_shown}","Νόθα εργατική τάξη","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A9","A1","A3","SQ003","SQ003","SQ002","SQ006","SQ001","SQ004","SQ004","SQ003","SQ004","SQ003","SQ003","SQ001","SQ002","SQ002","SQ006","SQ001","SQ005","SQ003","SQ002","SQ005","SQ004","SQ005","SQ003","SQ006","SQ003","SQ003","SQ006","SQ001","SQ007","SQ004","SQ005","SQ006","SQ006","SQ001","SQ001","SQ006","SQ006","SQ006","SQ006","SQ007","SQ006","SQ005","SQ005","SQ006","SQ007","SQ003","SQ006","SQ006","SQ005","SQ003","SQ007","SQ001","A2","A1","A4","A2","A2","A4","A4","A2","A2","A3","A2","A4","A3","A4","A3","A3","A3","A2","A2","A4","A6","A5","A1","A6","A4","A6","A5","A1","A5","A4","A3","A3","A5","A5","A1","A2","A6",NA,"03.Νόθα εργατική τάξη",4.11111111111111,4.25,3.4,3.09090909090909,0.7943369023652,0.229126573273145,0.509331676978002,0.831652273599834,0.770873426727445,0.889103873984281,0.609662847112088,0.509331676977272,4.76666666666667,5.83333333333333,3.5,5.125,4.33333333333333,0.646308648860104,0.183092321314766,0.579598284034496,0.350391068309959,0.427049187594118,0.558117337148167,0.322421515260521,0.318663114731899,0.666630147826244,0.524811953455384,84,4.33333333333333,3.83333333333333,4.5,0.193614003309491,0.218361414494032,0.328740914568167,0.202704393111324,0.160647289498911,0.227700688335619,0.451282807812599,51,2.83333333333333,3.6,2.66666666666667,0.261939184453674,0.384892487125551,0.0228541287895517,0.229177017841591,0.216155128717847,0.320182025715441,0.238260878008753
730,2019-12-04 12:17:37,4,"el","1463266306",2019-12-04 12:05:26,2019-12-04 12:17:37,"62.74.15.160",1059230,"A2","F","20-24","A6",NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,"N","{question_not_shown}",4,5,5,5,5,5,5,5,5,5,3,4,4,3,3,2,4,4,3,3,3,"A1","A3","A1","A1","N","A4","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A18","A1","A2","SQ005","SQ004","SQ006","SQ004","SQ004","SQ005","SQ005","SQ004","SQ005","SQ004","SQ003","SQ005","SQ006","SQ005","SQ005","SQ004","SQ005","SQ003","SQ004","SQ006","SQ005","SQ006","SQ005","SQ004","SQ003","SQ003","SQ007","SQ003","SQ005","SQ004","SQ002","SQ004","SQ004","SQ003","SQ005","SQ005","SQ004","SQ004","SQ004","SQ003","SQ004","SQ003","SQ003","SQ004","SQ003","SQ004","SQ004","SQ004","SQ003","SQ004","SQ002","SQ003","A3","A3","A2","A2","A2","A2","A3","A3","A3","A3","A3","A3","A2","A2","A3","A2","A2","A3","A3","A2","A5","A5","A5","A6","A5","A5","A6","A5","A5","A5","A4","A5","A6","A5","A6","A4","A5",NA,NA,2.77777777777778,2.375,2.6,3.04545454545455,0.55084861854895,0.671655504609304,0.353799661004508,0.259982350585556,0.328344495392089,0.594639212370023,0.378276018065169,0.353799661004563,4.36666666666667,4.83333333333333,3.66666666666667,4.25,4.5,0.361765326312601,0.278571488321839,0.224619281141684,0.408376705275877,0.301754815929122,0.408716255550639,0.238639916000255,0.416238834760773,0.231788858927278,0.40035609447118,89,4.33333333333333,4.66666666666667,4.5,0.233641232251539,0.559209236748251,0.328740914568168,0.314347856378779,0.261782666427605,0.553415281032451,0.108145797186213,70,4.33333333333333,4.4,3.66666666666667,0.614989750619675,0.667042482266165,0.397023247882846,0.437220957269732,0.640924791395657,0.644918899366771,0.485417079022966
733,2019-12-04 12:28:46,4,"el","1066212003",2019-12-04 12:07:03,2019-12-04 12:28:46,"5.55.197.35",1059230,"A2","F","45-49","A7","Y",NA,"Y","Y",NA,NA,NA,NA,NA,NA,NA,"Y","A2",3,3,3,3,2,3,1,1,5,5,2,3,4,4,2,2,3,4,3,1,1,"A1","A4","A7","A3","Y","A4","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","Νέα Μικροαστική Τάξη","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A3","A1","A4","SQ005","SQ005","SQ005","SQ005","SQ004","SQ004","SQ004","SQ004","SQ005","SQ003","SQ004","SQ004","SQ004","SQ005","SQ006","SQ002","SQ006","SQ005","SQ005","SQ003","SQ004","SQ004","SQ003","SQ005","SQ004","SQ004","SQ003","SQ004","SQ005","SQ004","SQ003","SQ006","SQ006","SQ002","SQ001","SQ006","SQ004","SQ006","SQ003","SQ005","SQ003","SQ005","SQ003","SQ006","SQ001","SQ004","SQ005","SQ003","SQ005","SQ006","SQ003","SQ002","A1","A1","A3","A2","A2","A3","A3","A2","A1","A2","A3","A3","A2","A3","A2","A3","A3","A2","A4","A2","A5","A3","A5","A3","A4","A5","A3","A4","A2","A4","A5","A5","A4","A4","A3","A3","A5",NA,"05.Νέα Μικροαστική Τάξη",4.11111111111111,2.75,1.4,3.18181818181818,0.778054420693549,0.592872198688307,0.189455364201603,0.38567974499302,0.407127801312827,0.889103873984281,0.531530473675425,0.189455364201595,4.2,4,4.33333333333333,4.375,4.16666666666667,0.121138471537551,0.411281012975041,0.315400260686095,0.338352150049753,0.268309391619776,0.164870191967987,0.367908491685883,0.365632395826859,0.350456208119274,0.40035609447065,93,4.91666666666667,4.16666666666667,4.5,0.442028255128013,0.357821107128992,0.328740914568167,0.369464216539002,0.315353931283227,0.4481232532982,0.647762831385677,50,3.16666666666667,2.6,3,0.175146174915377,0.10992268524806,0.199387734576197,0.466979650622016,0.211602936761282,0.0659478602941159,0.301618885116026
